Format Version,1.23,,,,,,,100,Export Frame Rate,100,Capture Start Time,2024-04-16 01.05.29.464 PM,Total Frames in Take,1961,Total Exported Frames,1961,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1464,14.64,1.397431,4.357769,-0.399113,0.651264,0.752044,1.545869,3.391973,0.000275,0.030005,0.748832,3.398273,0.895841,0.113194,0.75045,3.450402,0.951609,0.028874,0.743217,3.327243,0.938037,-0.248111,-0.094643,0.039249,0.709729,0.385426,3.388074,0.000115,0.724405,0.385413,3.454865,0.971002,0.76477,0.385302,3.352077,0.968692,0.640013,0.385562,3.35728,0.978807,1.397431,4.357769,-0.399113,0.651264,0.752044,1.545869,0.000372,0.703819,0.755282,1.454937,0.971869,0.600719,0.753334,1.619037,0.885229,0.731769,0.752718,1.603467,0.979948,0.653293,0.744143,1.565225,0.908101,0.566721,0.754746,1.486678,0,0.568771,0.754101,1.480054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724303,0.385413,3.454928,0.76481,0.385302,3.351952,0.640075,0.385562,3.357342,0.02964,0.74886,3.39849,0.113377,0.750441,3.45036,0.029055,0.743198,3.327068,0.703795,0.75529,1.454772,0.600259,0.753363,1.619196,0.73186,0.752684,1.603441,0.653687,0.744138,1.565256
1465,14.65,1.415331,4.363991,-0.449397,0.652302,0.751932,1.549402,3.392005,0.000284,0.030046,0.74878,3.398314,0.89367,0.11325,0.750421,3.450418,0.952946,0.028896,0.743187,3.327282,0.936927,-0.265292,-0.088585,0.087437,0.709741,0.38536,3.388095,0.000114,0.724425,0.38538,3.454884,0.96992,0.764778,0.385272,3.352092,0.967212,0.640022,0.385429,3.357309,0.978305,1.415331,4.363991,-0.449397,0.652302,0.751932,1.549402,0.000434,0.704848,0.755145,1.458464,0.958256,0.601768,0.753247,1.622577,0.877943,0.732815,0.752521,1.606989,0.975015,0.654326,0.744023,1.568756,0.901076,0.567754,0.754722,1.490223,0,0.569811,0.753944,1.483494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724338,0.38538,3.454953,0.764847,0.385272,3.351974,0.64004,0.385429,3.357357,0.029696,0.748806,3.398517,0.113437,0.750413,3.450393,0.02906,0.743168,3.327103,0.704843,0.755143,1.458301,0.601286,0.753271,1.622824,0.732843,0.752483,1.606948,0.654785,0.744039,1.568713
1466,14.66,1.435606,4.354617,-0.404382,0.653269,0.75183,1.55277,3.391965,0.000294,0.029994,0.748827,3.398266,0.898519,0.113184,0.750456,3.450393,0.95283,0.028862,0.743205,3.327236,0.939301,-0.252994,-0.09807,0.04966,0.709739,0.385419,3.388074,0.000111,0.724411,0.385414,3.454866,0.972274,0.764781,0.385302,3.35208,0.965872,0.640025,0.38554,3.357276,0.987085,1.435606,4.354617,-0.404382,0.653269,0.75183,1.55277,0.00041,0.705829,0.755122,1.461843,0.959387,0.60272,0.753076,1.625937,0.86451,0.733771,0.752458,1.610373,0.984539,0.655295,0.743915,1.572121,0.884667,0.568729,0.754579,1.493577,0,0.5707,0.754059,1.486991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72431,0.385414,3.454923,0.764823,0.385302,3.351961,0.640083,0.38554,3.357338,0.02963,0.748856,3.398497,0.113371,0.750447,3.450356,0.02904,0.743184,3.327042,0.705779,0.755104,1.46164,0.60224,0.753064,1.626103,0.733856,0.752408,1.610397,0.65574,0.743995,1.572133
1467,14.67,1.496588,4.346714,-0.464691,0.654318,0.751726,1.55632,3.392004,0.000289,0.030048,0.748795,3.398303,0.892697,0.113233,0.750426,3.450437,0.951219,0.028922,0.743187,3.327272,0.936249,-0.244465,-0.098666,0.032431,0.709744,0.385381,3.388088,0.00011,0.724415,0.385362,3.45488,0.970229,0.764787,0.385254,3.352095,0.967062,0.64003,0.385528,3.35729,0.979563,1.496588,4.346714,-0.464691,0.654318,0.751726,1.55632,0.000394,0.706892,0.755053,1.465402,0.951644,0.603763,0.752953,1.629482,0.876089,0.734814,0.752213,1.613932,0.984263,0.656334,0.74379,1.575663,0.897522,0.569788,0.754623,1.49712,0,0.571779,0.753901,1.490553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724315,0.385363,3.454943,0.764832,0.385253,3.351971,0.640086,0.385528,3.35735,0.029678,0.748824,3.398519,0.113425,0.750418,3.450403,0.0291,0.743167,3.327091,0.706882,0.755063,1.465209,0.60331,0.752989,1.629681,0.734867,0.752181,1.613919,0.656744,0.743776,1.57567
1468,14.68,1.477346,4.370589,-0.449652,0.655269,0.751688,1.559754,3.391969,0.000283,0.030006,0.748829,3.398266,0.888321,0.11319,0.750444,3.450404,0.950455,0.028882,0.743203,3.327237,0.934358,-0.250847,-0.095664,0.032794,0.709732,0.385412,3.388067,0.00012,0.724406,0.3854,3.454858,0.971749,0.764773,0.38528,3.352071,0.97032,0.640016,0.385554,3.357273,0.97716,1.477346,4.370589,-0.449652,0.655269,0.751688,1.559754,0.000414,0.707805,0.755,1.468813,0.950306,0.604743,0.752925,1.632937,0.870695,0.735789,0.752215,1.617333,0.986341,0.657295,0.743759,1.579099,0.900942,0.570714,0.754543,1.500588,0,0.572745,0.753706,1.493926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724313,0.3854,3.454922,0.764791,0.38528,3.351954,0.640091,0.385554,3.357325,0.029621,0.748858,3.39849,0.113382,0.750435,3.450357,0.029075,0.743183,3.32706,0.707825,0.754976,1.468617,0.604305,0.752908,1.633211,0.735826,0.752175,1.617332,0.657675,0.743839,1.579021
1469,14.69,1.488857,4.366834,-0.409284,0.656296,0.751531,1.563316,3.392002,0.000285,0.030048,0.748789,3.398306,0.89409,0.113242,0.750424,3.450426,0.952316,0.028911,0.743183,3.327275,0.936718,-0.050104,-0.019308,0.035433,0.709843,0.385279,3.388067,0.000022,0.724606,0.385034,3.454838,0.994843,0.764836,0.385276,3.351998,0.995103,0.640086,0.385527,3.357366,0.996184,1.488857,4.366834,-0.409284,0.656296,0.751531,1.563316,0.000389,0.708837,0.754903,1.47238,0.950976,0.605763,0.752714,1.636494,0.878691,0.73681,0.752099,1.620901,0.984015,0.658326,0.743598,1.582659,0.897922,0.571744,0.754342,1.504144,0,0.573763,0.753663,1.497455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724604,0.385034,3.454859,0.764824,0.385276,3.351982,0.6401,0.385527,3.357361,0.029685,0.748818,3.398522,0.11343,0.750415,3.450391,0.029087,0.743164,3.327093,0.708822,0.7549,1.472185,0.605319,0.752725,1.636691,0.736862,0.752061,1.6209,0.658733,0.743628,1.58266
1470,14.7,1.446259,4.3767,-0.461023,0.657257,0.751499,1.566714,3.391972,0.00029,0.030002,0.748838,3.398271,0.891078,0.113188,0.750449,3.450406,0.951883,0.028876,0.743223,3.32724,0.934413,-0.255577,-0.094861,0.033486,0.709745,0.385405,3.388066,0.000116,0.72442,0.3854,3.454857,0.970209,0.764785,0.385272,3.352069,0.967698,0.640029,0.385545,3.357272,0.978345,1.446259,4.3767,-0.461023,0.657257,0.751499,1.566714,0.000396,0.709783,0.75475,1.475765,0.952576,0.606739,0.752786,1.639901,0.878313,0.737783,0.752042,1.624283,0.977914,0.659283,0.74358,1.586063,0.887887,0.572695,0.754337,1.507556,0,0.574702,0.753582,1.500757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72432,0.3854,3.454921,0.764822,0.385272,3.351945,0.640092,0.385545,3.357332,0.029632,0.748867,3.398499,0.113376,0.75044,3.450366,0.029058,0.743202,3.327052,0.709724,0.754743,1.475585,0.606277,0.752795,1.640054,0.737857,0.751998,1.624303,0.65973,0.743621,1.58607
1471,14.71,1.453497,4.382032,-0.419895,0.658302,0.751349,1.570204,3.391998,0.000283,0.030053,0.748791,3.3983,0.891078,0.113243,0.750429,3.450427,0.951883,0.028922,0.743205,3.327267,0.934413,-0.244977,-0.083753,0.04368,0.709755,0.3854,3.388098,0.00011,0.724443,0.385384,3.454885,0.970209,0.764788,0.385283,3.35209,0.967698,0.640033,0.385533,3.357317,0.978345,1.453497,4.382032,-0.419895,0.658302,0.751349,1.570204,0.000384,0.710819,0.754654,1.479252,0.952576,0.607789,0.752587,1.643395,0.878313,0.738832,0.751939,1.627767,0.977914,0.660336,0.743428,1.589552,0.887887,0.573734,0.754137,1.511053,0,0.575768,0.753517,1.504423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724351,0.385385,3.454951,0.764818,0.385283,3.351972,0.640094,0.385533,3.357369,0.029685,0.748819,3.398515,0.113432,0.750421,3.450391,0.029101,0.743186,3.32709,0.710777,0.75465,1.479081,0.607334,0.752597,1.643548,0.738874,0.751895,1.627747,0.660791,0.743466,1.589591
1472,14.72,1.435707,4.353437,-0.431882,0.659296,0.751357,1.573617,3.391968,0.000281,0.029989,0.74883,3.398263,0.89332,0.113167,0.75045,3.450409,0.951801,0.028873,0.743209,3.327232,0.936809,-0.255641,-0.098718,0.031202,0.709726,0.385403,3.388068,0.000109,0.724397,0.385397,3.45486,0.971789,0.764769,0.385268,3.352075,0.969594,0.640012,0.385546,3.35727,0.979955,1.435707,4.353437,-0.431882,0.659296,0.751357,1.573617,0.000371,0.711859,0.754621,1.48269,0.955875,0.608747,0.75263,1.646783,0.87989,0.739798,0.751949,1.63122,0.983778,0.661319,0.743442,1.592968,0.885414,0.574758,0.754145,1.514423,0,0.5767,0.753432,1.507779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724296,0.385397,3.454921,0.764815,0.385267,3.351954,0.640067,0.385545,3.357331,0.029615,0.748859,3.398486,0.113355,0.750441,3.450364,0.02906,0.743189,3.327053,0.711862,0.754611,1.482554,0.608305,0.752633,1.646985,0.739855,0.751912,1.631163,0.661701,0.743486,1.592959
1473,14.73,1.399481,4.355843,-0.431043,0.660359,0.751204,1.577132,3.391998,0.000289,0.030037,0.74879,3.398296,0.890835,0.11322,0.750414,3.450435,0.951867,0.028915,0.743186,3.327264,0.935059,-0.21953,-0.085374,0.045542,0.709758,0.385389,3.388098,0.0001,0.724444,0.385344,3.454886,0.970529,0.764792,0.385289,3.352092,0.967468,0.640037,0.385533,3.357316,0.979403,1.399481,4.355843,-0.431043,0.660359,0.751204,1.577132,0.000433,0.712917,0.754412,1.4862,0.966016,0.609813,0.752522,1.650299,0.878305,0.740863,0.751833,1.634731,0.977826,0.662382,0.743301,1.596488,0.903666,0.575818,0.753953,1.517939,0,0.577766,0.753165,1.511331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724354,0.385344,3.45495,0.764835,0.385289,3.351976,0.640083,0.385533,3.357367,0.029658,0.748819,3.398513,0.113414,0.750405,3.450397,0.029099,0.743166,3.327085,0.712906,0.754402,1.486022,0.60931,0.75253,1.650528,0.740938,0.751792,1.634707,0.66282,0.743345,1.596461
1474,14.74,1.402694,4.351024,-0.421427,0.66129,0.751193,1.580525,3.391965,0.000294,0.030014,0.74883,3.398269,0.890608,0.11321,0.750446,3.450387,0.950427,0.028874,0.743221,3.327238,0.935463,-0.241206,-0.097736,0.041029,0.709741,0.385423,3.388069,0.000115,0.724414,0.385403,3.454861,0.972405,0.764784,0.385306,3.352075,0.969144,0.640027,0.385561,3.357272,0.982639,1.402694,4.351024,-0.421427,0.66129,0.751193,1.580525,0.000421,0.713857,0.754415,1.489599,0.955319,0.610738,0.752497,1.653688,0.861791,0.741789,0.751831,1.638131,0.977641,0.663314,0.743289,1.599881,0.889711,0.576755,0.753931,1.521325,0,0.578739,0.753264,1.514747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724317,0.385403,3.454918,0.764813,0.385306,3.35196,0.640094,0.385561,3.35733,0.029634,0.748859,3.39849,0.113406,0.750437,3.450351,0.029058,0.743201,3.327053,0.713838,0.754413,1.489386,0.610236,0.752507,1.653857,0.741883,0.751787,1.638108,0.66374,0.743325,1.599946
1475,14.75,1.402415,4.381956,-0.49694,0.662372,0.751092,1.584083,3.391999,0.000306,0.030036,0.748788,3.398297,0.893933,0.113221,0.750422,3.450433,0.950003,0.028913,0.743179,3.327266,0.936086,-0.254305,-0.090782,0.085189,0.709728,0.385364,3.388098,0.000111,0.724409,0.38537,3.454888,0.97212,0.764766,0.385281,3.352097,0.967239,0.64001,0.385441,3.35731,0.98381,1.402415,4.381956,-0.49694,0.662372,0.751092,1.584083,0.000424,0.71489,0.754236,1.493126,0.936265,0.611863,0.75247,1.657275,0.878269,0.742904,0.751631,1.641643,0.986409,0.664396,0.743187,1.603438,0.898948,0.577806,0.753934,1.524932,0,0.579763,0.753251,1.518273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724316,0.38537,3.45495,0.764825,0.385281,3.35198,0.640044,0.385441,3.357365,0.029671,0.748816,3.398511,0.11342,0.750414,3.450413,0.02908,0.743159,3.327074,0.714921,0.754233,1.492873,0.611426,0.752473,1.657489,0.742914,0.751589,1.64161,0.664791,0.743229,1.60351
1476,14.76,1.438429,4.377755,-0.44873,0.663302,0.751069,1.587479,3.391968,0.000285,0.030003,0.748836,3.398264,0.891094,0.113184,0.750444,3.450406,0.952041,0.028881,0.743198,3.327235,0.934722,-0.241313,-0.100767,0.040107,0.709719,0.385409,3.388065,0.000113,0.724388,0.385388,3.454858,0.972361,0.764763,0.385291,3.352074,0.970417,0.640006,0.385548,3.357265,0.978271,1.438429,4.377755,-0.44873,0.663302,0.751069,1.587479,0.000378,0.715826,0.75432,1.496529,0.960464,0.612785,0.752354,1.660667,0.87999,0.743828,0.751636,1.645047,0.980588,0.66533,0.743153,1.606829,0.900005,0.578739,0.753882,1.528322,0,0.580845,0.753022,1.521611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724292,0.385389,3.454913,0.764794,0.385291,3.35196,0.640071,0.385548,3.357322,0.029632,0.748866,3.398491,0.11337,0.750434,3.450364,0.029065,0.743178,3.327051,0.715804,0.754318,1.496373,0.612341,0.75237,1.660849,0.743895,0.751601,1.64503,0.66573,0.743175,1.606821
1477,14.77,1.432101,4.380144,-0.42164,0.664355,0.75091,1.591004,3.392002,0.000291,0.030051,0.748787,3.398304,0.894422,0.11324,0.750429,3.450432,0.952926,0.028921,0.743189,3.327272,0.935599,-0.271414,-0.095733,0.085168,0.709724,0.38536,3.388095,0.000113,0.724399,0.385386,3.454886,0.971187,0.764765,0.385266,3.352098,0.965893,0.640009,0.385428,3.3573,0.984917,1.432101,4.380144,-0.42164,0.664355,0.75091,1.591004,0.000382,0.716875,0.754179,1.500053,0.964017,0.613839,0.752177,1.664194,0.872746,0.744883,0.751519,1.64857,0.971264,0.666388,0.742996,1.610355,0.893449,0.579789,0.753678,1.53185,0,0.581851,0.753141,1.525177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724307,0.385386,3.454955,0.764827,0.385265,3.351977,0.640039,0.385428,3.357352,0.029694,0.748816,3.398528,0.113426,0.750421,3.450399,0.029093,0.743169,3.32708,0.716846,0.754165,1.499913,0.613356,0.75217,1.664352,0.744976,0.751473,1.648521,0.666807,0.743063,1.610387
1478,14.78,1.461554,4.397571,-0.411022,0.665343,0.750926,1.594452,3.39197,0.000288,0.030015,0.748818,3.398272,0.891374,0.113207,0.750462,3.450396,0.951435,0.028882,0.743198,3.327242,0.935144,-0.256218,-0.092763,0.03772,0.709732,0.385415,3.388067,0.000112,0.72441,0.385411,3.454857,0.971189,0.764771,0.385285,3.352068,0.968931,0.640015,0.385549,3.357276,0.979531,1.461554,4.397571,-0.411022,0.665343,0.750926,1.594452,0.000445,0.717835,0.754254,1.503486,0.939055,0.614849,0.752145,1.667657,0.867128,0.745888,0.751521,1.651994,0.983469,0.667383,0.743003,1.613798,0.877421,0.580759,0.75371,1.535323,0,0.582731,0.753066,1.528674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724316,0.385412,3.454924,0.764803,0.385285,3.351948,0.640077,0.385549,3.357329,0.029643,0.748847,3.398494,0.113397,0.750453,3.450357,0.029064,0.743178,3.327058,0.717803,0.754245,1.503245,0.614354,0.752147,1.667851,0.745929,0.75147,1.652004,0.667868,0.743061,1.613834
1479,14.79,1.467077,4.365538,-0.425418,0.666403,0.750803,1.597909,3.392002,0.000292,0.030045,0.748787,3.398308,0.894469,0.113242,0.750433,3.450423,0.951164,0.028904,0.7432,3.327275,0.937228,-0.235597,-0.083755,0.037855,0.709754,0.385394,3.388101,0.00012,0.724443,0.385366,3.454889,0.969863,0.764788,0.385277,3.352093,0.96789,0.640032,0.385539,3.357321,0.977946,1.467077,4.365538,-0.425418,0.666403,0.750803,1.597909,0.000413,0.718946,0.754124,1.506973,0.946464,0.615869,0.752029,1.671086,0.877971,0.746917,0.751372,1.655496,0.979073,0.668431,0.742878,1.617255,0.88123,0.581852,0.753614,1.538734,0,0.583868,0.7528,1.53218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724346,0.385366,3.454961,0.764815,0.385277,3.351968,0.640103,0.385539,3.357374,0.02968,0.748815,3.398519,0.113435,0.750425,3.450395,0.029076,0.743181,3.327093,0.718884,0.754107,1.506769,0.615411,0.752022,1.671253,0.746969,0.751321,1.655537,0.6689,0.742954,1.617252
1480,14.8,1.45676,4.363553,-0.407503,0.667366,0.750792,1.601367,3.391959,0.000292,0.030001,0.748827,3.398257,0.894469,0.113185,0.750449,3.450394,0.951164,0.028878,0.743206,3.327226,0.937228,-0.246296,-0.103876,0.057494,0.709735,0.385402,3.388063,0.00011,0.7244,0.385392,3.454856,0.969863,0.764781,0.385297,3.352074,0.96789,0.640023,0.385517,3.357258,0.977946,1.45676,4.363553,-0.407503,0.667366,0.750792,1.601367,0.00039,0.719912,0.754115,1.510433,0.946464,0.616829,0.752014,1.674542,0.877971,0.747877,0.751395,1.658957,0.979073,0.669395,0.74287,1.620715,0.88123,0.582817,0.753567,1.542189,0,0.584769,0.752952,1.535491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7243,0.385392,3.454913,0.764832,0.385297,3.351956,0.640072,0.385517,3.35732,0.029627,0.748856,3.398483,0.113376,0.75044,3.450355,0.029061,0.743185,3.327039,0.719886,0.754125,1.510311,0.616384,0.752056,1.674737,0.747902,0.751364,1.65891,0.669841,0.742848,1.62069
1481,14.81,1.461835,4.354455,-0.399165,0.668389,0.750669,1.604827,3.391995,0.000285,0.030048,0.748773,3.398298,0.890364,0.11324,0.750415,3.450421,0.951176,0.028915,0.743163,3.327267,0.934209,-0.250866,-0.089906,0.039523,0.70976,0.385392,3.388092,0.000105,0.724441,0.385382,3.454881,0.971352,0.764797,0.385267,3.35209,0.967796,0.640041,0.385527,3.357304,0.980386,1.461835,4.354455,-0.399165,0.668389,0.750669,1.604827,0.000412,0.72095,0.754008,1.513902,0.968819,0.61784,0.751877,1.677994,0.878187,0.748891,0.751278,1.66243,0.984483,0.670417,0.742746,1.624174,0.888324,0.58385,0.753438,1.545635,0,0.585878,0.752757,1.539047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724354,0.385382,3.454944,0.764824,0.385267,3.351979,0.640102,0.385526,3.357353,0.029691,0.748801,3.398515,0.113426,0.750407,3.450387,0.029087,0.743143,3.327083,0.720911,0.754013,1.513757,0.61736,0.751911,1.678192,0.748994,0.751247,1.662432,0.670833,0.742736,1.624119
1482,14.82,1.449235,4.338005,-0.415101,0.669368,0.750653,1.608248,3.391969,0.000298,0.030007,0.748825,3.398271,0.895058,0.113199,0.750455,3.450395,0.95291,0.028872,0.743198,3.327241,0.936778,-0.250876,-0.098897,0.029851,0.709729,0.38541,3.388077,0.000119,0.7244,0.385398,3.454869,0.973266,0.764772,0.385275,3.352084,0.971314,0.640015,0.385556,3.357278,0.980591,1.449235,4.338005,-0.415101,0.669368,0.750653,1.608248,0.000409,0.721955,0.753955,1.517336,0.962414,0.618799,0.751892,1.6814,0.869786,0.749853,0.751252,1.665873,0.973265,0.671387,0.742733,1.627598,0.894865,0.584846,0.753431,1.549031,0,0.586798,0.752724,1.542345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724292,0.385398,3.454929,0.764816,0.385275,3.351958,0.640078,0.385556,3.357345,0.029618,0.748855,3.398489,0.113401,0.750446,3.450359,0.029059,0.743178,3.327058,0.721918,0.753943,1.517124,0.618312,0.751885,1.681559,0.749953,0.751204,1.665883,0.671812,0.7428,1.627641
1483,14.83,1.455766,4.343005,-0.406315,0.670413,0.750535,1.611763,3.391994,0.000292,0.030042,0.748791,3.398298,0.888237,0.113236,0.750418,3.450419,0.948715,0.028906,0.743187,3.327266,0.934355,-0.252268,-0.086809,0.030186,0.709751,0.385384,3.388091,0.000124,0.724436,0.385373,3.45488,0.969199,0.764786,0.385249,3.352087,0.966521,0.64003,0.385529,3.357307,0.976937,1.455766,4.343005,-0.406315,0.670413,0.750535,1.611763,0.000363,0.722991,0.753857,1.520847,0.946029,0.619849,0.751757,1.68492,0.872,0.750903,0.75114,1.669381,0.972312,0.672435,0.742613,1.631111,0.892108,0.585885,0.753308,1.552554,0,0.587959,0.752731,1.545896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724327,0.385373,3.454942,0.764825,0.385249,3.351958,0.6401,0.385529,3.357374,0.029688,0.748818,3.398509,0.113425,0.750411,3.450394,0.029071,0.743167,3.32708,0.72297,0.753865,1.520674,0.619411,0.751785,1.68508,0.750993,0.751109,1.669374,0.672803,0.742609,1.631131
