Format Version,1.23,Take Name,semi_circle_08_01_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-08 02.32.16.993 PM,Total Frames in Take,2611,Total Exported Frames,2611,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
33,0.330000,-2.798892,-0.539782,-2.683579,1.536632,0.201136,3.766626,0.001431,1.626421,0.205968,3.805785,0.000000,1.591284,0.197878,3.686431,0.000000,1.539715,0.195652,3.795913,0.655061,1.467088,0.207654,3.841276,0.666651,1.458653,0.198529,3.703723,0.900263,2.666987,0.960000,4.757499,2.566366,0.968489,4.640308,2.624516,0.970577,4.735613,2.695275,0.972668,4.687420,2.582522,0.969603,4.725883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.627576,0.206052,3.806273,,,,1.539475,0.195607,3.795995,,,,1.457937,0.198506,3.703233
34,0.340000,1.050948,-0.584180,1.935622,1.535702,0.208876,3.766099,0.001543,1.624933,0.218316,3.805692,0.685729,1.590188,0.215346,3.685987,0.000000,1.539308,0.201730,3.794966,0.935641,1.466093,0.204815,3.840863,0.000000,1.457989,0.204171,3.702990,0.783012,2.666940,0.959977,4.757468,2.566380,0.968449,4.640430,2.624517,0.970531,4.735657,2.695237,0.972665,4.687397,2.582485,0.969703,4.725506,1.475611,0.232499,3.725172,,,,,,,1.540797,0.249165,3.701032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.539084,0.201744,3.795798,1.467234,0.204761,3.839307,1.457579,0.204187,3.703049
35,0.350000,0.909504,-0.527720,2.243362,1.535400,0.215482,3.765401,0.001432,1.624613,0.225503,3.804890,0.000000,1.589779,0.222044,3.685223,0.000000,1.539070,0.208429,3.794283,0.637284,1.465879,0.211236,3.840238,0.636089,1.457657,0.210200,3.702374,0.904144,2.667006,0.960004,4.757491,2.566422,0.968420,4.640476,2.624499,0.970538,4.735666,2.695237,0.972688,4.687384,,,,,,,1.619819,0.224092,3.806018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.538453,0.208461,3.795595,1.466927,0.211192,3.839228,1.457338,0.210208,3.702162
36,0.360000,0.696148,-0.657009,0.103433,1.535952,0.219397,3.765218,0.001213,1.625412,0.226210,3.804833,0.000000,1.590672,0.223652,3.685117,0.000000,1.539308,0.212308,3.794129,0.637284,1.466197,0.218003,3.839943,0.636089,1.458172,0.216811,3.702069,0.904144,2.666965,0.959976,4.757473,2.566396,0.968420,4.640509,2.624420,0.970619,4.735355,2.695228,0.972668,4.687347,2.582502,0.969675,4.725597,1.474916,0.245267,3.725135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.626087,0.226191,3.805598,,,,1.538198,0.214984,3.795421,1.466619,0.217965,3.839163,1.457168,0.216704,3.702029
37,0.370000,-0.928226,-0.542988,0.029482,1.534179,0.227909,3.765618,0.001302,1.623727,0.235724,3.804847,0.744871,1.588744,0.229821,3.685320,0.000000,1.537584,0.221638,3.794711,0.207042,1.464572,0.228725,3.840489,0.777932,1.456269,0.223638,3.702720,0.747342,2.666949,0.960006,4.757489,2.566428,0.968421,4.640518,2.624548,0.970514,4.735725,2.695244,0.972665,4.687395,2.582501,0.969643,4.725731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.619715,0.237097,3.805771,1.588808,0.229830,3.685107,1.537688,0.221613,3.795141,,,,1.456141,0.223641,3.702494
38,0.380000,-0.936499,-0.839361,0.023034,1.533734,0.235099,3.765311,0.000596,1.623077,0.242917,3.805003,0.000000,1.588713,0.236997,3.685297,0.912203,1.536988,0.228832,3.794423,0.837014,1.463740,0.235927,3.839822,0.000000,1.456150,0.230821,3.702012,0.890814,2.666958,0.959976,4.757483,2.566403,0.968451,4.640425,2.624506,0.970557,4.735577,2.695251,0.972710,4.687370,,,,,,,1.618824,0.244135,3.805477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.588415,0.236996,3.685111,1.537205,0.228806,3.795038,,,,1.456232,0.230848,3.701584
39,0.390000,1.012276,-0.365330,-0.331750,1.533714,0.239936,3.764560,0.001999,1.623427,0.245856,3.803744,0.000000,1.588048,0.244229,3.684198,0.836452,1.537166,0.232660,3.793413,0.000001,1.464338,0.238646,3.839639,0.695533,1.455590,0.238287,3.701804,0.879756,2.666968,0.959993,4.757456,2.566381,0.968475,4.640331,2.624559,0.970522,4.735788,2.695213,0.972756,4.687180,2.582477,0.969680,4.725592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.587905,0.244217,3.684836,1.537078,0.234304,3.797224,1.464998,0.238670,3.838616,1.455160,0.238263,3.702018
40,0.400000,1.016981,-0.534400,-0.294034,1.533553,0.247722,3.764416,0.001076,1.623145,0.253694,3.803867,0.000000,1.588122,0.252055,3.684217,0.836452,1.536924,0.240447,3.793279,0.000001,1.463956,0.246385,3.839290,0.695533,1.455616,0.246031,3.701430,0.879756,2.666945,0.959995,4.757476,2.566416,0.968421,4.640480,2.624539,0.970540,4.735678,2.695242,0.972692,4.687267,2.582483,0.969636,4.725698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.624157,0.253853,3.804615,1.587432,0.251790,3.684588,1.536225,0.243173,3.794484,1.464465,0.246097,3.838200,1.455167,0.246098,3.701170
41,0.410000,1.291481,-0.439659,-0.573743,1.532599,0.254938,3.764044,0.002032,1.622288,0.260284,3.803365,0.000000,1.587049,0.259394,3.683770,0.822067,1.535985,0.247506,3.792865,0.000001,1.463127,0.253576,3.839033,0.674043,1.454546,0.253929,3.701187,0.904932,2.666950,0.959976,4.757488,2.566359,0.968461,4.640320,2.624462,0.970607,4.735420,2.695193,0.972715,4.687120,,,,,,,1.617748,0.265061,3.804764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586767,0.259374,3.684423,1.536068,0.248758,3.796813,1.463804,0.253604,3.837919,1.454256,0.253912,3.701433
42,0.420000,-0.240324,-0.560694,-0.496360,1.531657,0.264667,3.764439,0.001170,1.621255,0.271185,3.803791,0.000000,1.586274,0.267049,3.684189,0.950604,1.534991,0.258014,3.793456,0.886062,1.462026,0.265216,3.839291,0.000001,1.453740,0.261872,3.701467,0.930596,2.666950,0.959989,4.757481,2.566391,0.968476,4.640327,2.624514,0.970541,4.735567,2.695253,0.972723,4.687321,2.582509,0.969705,4.725704,,,,1.616903,0.272583,3.804201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586335,0.267064,3.684002,1.535119,0.257988,3.793892,1.457991,0.265074,3.837830,1.453593,0.261884,3.701232
43,0.430000,-0.112921,-0.611599,-0.597977,1.531199,0.272375,3.764090,0.001157,1.620773,0.278646,3.803537,0.000000,1.585892,0.274839,3.683895,0.950604,1.534495,0.265651,3.793095,0.886062,1.461502,0.272880,3.838881,0.000001,1.453334,0.269859,3.701043,0.930596,2.666934,0.960008,4.757471,2.566376,0.968492,4.640305,2.624559,0.970533,4.735735,2.695250,0.972707,4.687304,2.582450,0.969766,4.725409,,,,1.616492,0.279904,3.804100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.585836,0.274860,3.683765,1.534633,0.265640,3.793493,1.462967,0.269041,3.837209,1.453237,0.269887,3.700791
44,0.440000,0.100066,-1.389738,-0.402961,1.527752,0.280743,3.763429,0.001454,1.616760,0.287171,3.804112,0.865658,1.583519,0.283687,3.683994,0.934251,1.530677,0.273923,3.792451,0.142956,1.457045,0.280737,3.837267,0.897923,1.450759,0.278195,3.699321,0.444791,2.666962,0.959955,4.757487,2.566409,0.968428,4.640451,2.624506,0.970527,4.735662,2.695220,0.972705,4.687225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.616467,0.287120,3.803665,1.583264,0.283748,3.684009,1.533984,0.273320,3.793128,1.456666,0.280775,3.837121,1.452629,0.278108,3.700515
45,0.450000,1.042444,-0.626991,-0.946528,1.530283,0.287085,3.762819,0.001065,1.619882,0.292011,3.802399,0.000000,1.585012,0.290838,3.682698,0.887359,1.533530,0.279755,3.791682,0.513953,1.460570,0.286501,3.837594,0.471385,1.452422,0.286318,3.699721,0.919818,2.666901,0.960021,4.757469,2.566360,0.968443,4.640329,2.624523,0.970565,4.735630,2.695256,0.972674,4.687382,2.582504,0.969650,4.725796,,,,1.615100,0.295355,3.803234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584676,0.290578,3.682848,1.533347,0.281376,3.792741,1.461715,0.284973,3.836685,1.452318,0.286458,3.699452
46,0.460000,0.953091,-0.653844,-0.892951,1.529694,0.295296,3.762514,0.001077,1.619270,0.300368,3.802130,0.000000,1.584459,0.298975,3.682415,0.887359,1.532934,0.288015,3.791391,0.513953,1.459945,0.294765,3.837256,0.471385,1.451864,0.294359,3.699381,0.919818,2.666971,0.959971,4.757474,2.566404,0.968422,4.640501,2.624554,0.970531,4.735722,2.695193,0.972726,4.687140,2.582524,0.969664,4.725668,,,,1.615156,0.302757,3.803007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584025,0.298751,3.682562,1.532927,0.289245,3.792347,1.461142,0.293005,3.836276,1.451785,0.294572,3.699056
47,0.470000,1.665279,-0.557249,-1.162229,1.529505,0.302758,3.761961,0.001027,1.619172,0.306918,3.801474,0.695797,1.584144,0.307182,3.681814,0.790286,1.532761,0.295102,3.790738,0.343636,1.459886,0.301618,3.836818,0.709399,1.451560,0.302971,3.698962,0.870217,2.666982,0.959985,4.757493,2.566406,0.968415,4.640423,2.624496,0.970625,4.735489,2.695191,0.972759,4.687141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.620175,0.306914,3.802163,1.583416,0.306871,3.682092,1.532209,0.297389,3.791904,1.460389,0.301219,3.835849,1.451191,0.302996,3.698598
48,0.480000,0.792814,-0.571302,-0.787015,1.527301,0.312582,3.762158,0.001757,1.616922,0.317932,3.801632,0.795779,1.581946,0.316137,3.681971,0.661843,1.530595,0.305388,3.791050,0.725353,1.457658,0.312131,3.837000,0.057606,1.449384,0.311321,3.699137,0.774738,2.667014,0.959980,4.757466,2.566390,0.968455,4.640396,2.624443,0.970634,4.735273,2.695232,0.972706,4.687273,2.582473,0.969714,4.725531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.616241,0.317670,3.801265,1.580658,0.316232,3.682375,1.531545,0.305707,3.791501,1.459597,0.309490,3.835135,1.450214,0.311246,3.698794
49,0.490000,1.593865,-0.524312,0.127344,1.527575,0.321060,3.761456,0.001863,1.617123,0.327295,3.800967,0.795779,1.582108,0.326595,3.681305,0.661843,1.531001,0.313521,3.790245,0.725353,1.457993,0.318462,3.836311,0.057606,1.449650,0.319426,3.698453,0.774738,2.667022,0.959919,4.757502,2.566400,0.968433,4.640455,2.624487,0.970538,4.735592,2.695227,0.972675,4.687355,2.582527,0.969615,4.725838,,,,1.613569,0.326961,3.801633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.579737,0.324695,3.681740,1.531103,0.313921,3.790836,1.459087,0.317964,3.834828,1.449584,0.319696,3.698453
50,0.500000,0.309426,-0.638272,-1.309785,1.526853,0.329242,3.761419,0.001132,1.616478,0.334104,3.800947,0.000000,1.581611,0.331629,3.681266,0.232537,1.530051,0.322260,3.790373,0.819771,1.457131,0.330052,3.836184,0.522838,1.448993,0.328167,3.698323,0.930530,2.666950,0.959953,4.757467,2.566394,0.968406,4.640491,2.624474,0.970592,4.735403,2.695221,0.972698,4.687202,,,,,,,1.612513,0.335607,3.800982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.581194,0.331606,3.681473,1.530471,0.322250,3.790587,1.453082,0.330271,3.834589,1.449040,0.328199,3.697922
51,0.510000,0.291249,-2.012724,-1.693782,1.524969,0.337230,3.761226,0.000976,1.613653,0.341489,3.802890,0.000000,1.581646,0.339223,3.682408,0.877225,1.527425,0.330233,3.790250,0.424230,1.453484,0.338533,3.834300,0.842024,1.448638,0.336670,3.696285,0.900193,2.666983,0.959987,4.757471,2.566379,0.968471,4.640278,2.624477,0.970596,4.735485,2.695245,0.972710,4.687267,2.582460,0.969693,4.725605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.581175,0.339109,3.682329,1.529663,0.330703,3.789974,1.452882,0.338431,3.834136,1.448823,0.336701,3.696637
52,0.520000,1.876112,-0.556767,-1.580334,1.525870,0.344264,3.759820,0.001885,1.615574,0.347622,3.799326,0.000000,1.580523,0.348589,3.679677,0.877225,1.529077,0.336476,3.788568,0.424230,1.456261,0.343351,3.834689,0.842024,1.447915,0.345281,3.696842,0.900193,2.666932,0.960013,4.757490,2.566382,0.968466,4.640329,2.624499,0.970539,4.735615,2.695229,0.972743,4.687229,2.582485,0.969699,4.725578,,,,1.611177,0.352410,3.800043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.579954,0.348560,3.680379,1.529220,0.337881,3.791693,1.457353,0.343385,3.833575,1.447788,0.345273,3.696817
53,0.530000,0.137485,-0.949009,-1.743928,1.525141,0.354563,3.760320,0.001383,1.614587,0.358859,3.800318,0.000000,1.580347,0.356300,3.680458,0.773811,1.528130,0.347641,3.789312,0.142648,1.455026,0.356120,3.834704,0.609963,1.447617,0.353894,3.696808,0.967518,2.667012,0.959951,4.757484,2.566345,0.968457,4.640308,2.624520,0.970521,4.735756,2.695221,0.972706,4.687260,,,,,,,1.610799,0.360836,3.799628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.580232,0.356269,3.681033,1.528686,0.347680,3.789047,1.456591,0.352220,3.832853,1.447160,0.353926,3.696517
54,0.540000,0.234509,-1.006542,-1.737113,1.524580,0.363191,3.759856,0.001441,1.613985,0.367430,3.799951,0.000000,1.579866,0.365070,3.680052,0.873934,1.527541,0.356221,3.788838,0.859275,1.454390,0.364614,3.834172,0.000001,1.447119,0.362621,3.696265,0.845429,2.667012,0.959973,4.757465,2.566409,0.968395,4.640516,2.624474,0.970542,4.735474,2.695182,0.972730,4.687105,2.582466,0.969654,4.725655,,,,1.610433,0.369324,3.799067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.579883,0.365044,3.680555,1.528060,0.356256,3.788625,1.456188,0.360786,3.832326,1.446564,0.362651,3.695994
55,0.550000,-0.062443,-0.826896,-1.466606,1.524368,0.371851,3.759593,0.001413,1.613876,0.376723,3.799385,0.000000,1.579395,0.373570,3.679608,0.873934,1.527452,0.365047,3.788603,0.859275,1.454404,0.373334,3.834121,0.000001,1.446713,0.370581,3.696250,0.845429,2.666943,0.959991,4.757464,2.566403,0.968423,4.640463,2.624484,0.970567,4.735487,2.695205,0.972768,4.687115,2.582432,0.969750,4.725384,,,,1.609703,0.378035,3.798621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.579394,0.373560,3.679934,1.527429,0.365100,3.788062,1.455366,0.369451,3.831859,1.446729,0.370578,3.696486
56,0.560000,-0.169720,-0.541442,-1.570476,1.524173,0.380588,3.758528,0.001228,1.613887,0.385370,3.797864,0.000000,1.578804,0.382059,3.678266,0.918299,1.527389,0.373833,3.787534,0.864114,1.454584,0.382337,3.833400,0.000001,1.446202,0.379343,3.695574,0.940800,2.667015,0.959967,4.757498,2.566433,0.968413,4.640537,2.624488,0.970577,4.735582,2.695259,0.972682,4.687408,,,,,,,1.609338,0.386465,3.798119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.579302,0.382101,3.677938,1.526943,0.373846,3.787477,1.455099,0.378334,3.831549,1.446145,0.379328,3.695979
57,0.570000,1.547548,-0.720326,-1.384372,1.523383,0.387752,3.758509,0.000608,1.612958,0.391638,3.798259,0.000000,1.578259,0.391798,3.678504,0.826171,1.526531,0.380141,3.787311,0.417925,1.453556,0.387038,3.833177,0.817424,1.445612,0.388146,3.695297,0.981998,2.666944,0.959973,4.757475,2.566371,0.968475,4.640287,2.624553,0.970534,4.735699,2.695228,0.972746,4.687244,2.582519,0.969677,4.725801,,,,1.608206,0.395758,3.797497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.578014,0.391328,3.678953,1.526458,0.382434,3.786912,1.453884,0.386480,3.832839,1.445570,0.388135,3.695355
58,0.580000,1.544148,-0.717725,-1.388951,1.522748,0.396603,3.758037,0.000618,1.612325,0.400484,3.797782,0.000000,1.577620,0.400640,3.678029,0.826171,1.525896,0.388993,3.786839,0.417925,1.452924,0.395899,3.832708,0.817424,1.444974,0.396999,3.694829,0.981998,2.666955,0.959924,4.757487,2.566362,0.968453,4.640306,2.624541,0.970500,4.735764,2.695284,0.972626,4.687519,2.582470,0.969674,4.725599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.577396,0.400172,3.678439,1.525783,0.391276,3.786457,1.453229,0.395333,3.832344,1.444953,0.396990,3.694940
59,0.590000,0.129650,-0.806113,-1.428928,1.522006,0.407049,3.757531,0.001395,1.611525,0.411847,3.797306,0.000000,1.577002,0.409072,3.677532,0.834729,1.525105,0.400150,3.786517,0.420593,1.452068,0.408237,3.832089,0.815258,1.444328,0.405939,3.694212,0.971564,2.667013,0.959971,4.757481,2.566383,0.968456,4.640329,2.624462,0.970548,4.735607,2.695220,0.972719,4.687170,,,,,,,1.607019,0.413265,3.796408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.576936,0.409054,3.677902,1.525150,0.400203,3.785996,1.452931,0.404848,3.829797,1.444341,0.405939,3.694384
60,0.600000,1.350373,-0.774928,-1.139032,1.521343,0.414832,3.756921,0.001727,1.610858,0.419237,3.796751,0.000001,1.576286,0.418831,3.676959,0.801207,1.524492,0.407335,3.785752,0.551247,1.451440,0.414081,3.831517,0.709167,1.443639,0.414673,3.693626,0.896184,2.666934,0.960007,4.757481,2.566401,0.968442,4.640419,2.624470,0.970616,4.735439,2.695242,0.972684,4.687387,2.582481,0.969710,4.725502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.606941,0.421945,3.796047,1.576087,0.418146,3.677310,1.524467,0.409100,3.785427,1.451635,0.413036,3.831045,1.443721,0.414918,3.693951
61,0.610000,1.640786,-0.823027,-1.535450,1.520877,0.423208,3.756431,0.000560,1.610394,0.426787,3.796341,0.000001,1.575901,0.427239,3.676527,0.801207,1.523955,0.415541,3.785226,0.551247,1.450920,0.422558,3.830978,0.709167,1.443217,0.423915,3.693086,0.896184,2.666899,0.960029,4.757472,2.566418,0.968457,4.640448,2.624563,0.970506,4.735790,2.695258,0.972655,4.687429,2.582512,0.969642,4.725769,,,,1.606092,0.431003,3.795368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.575774,0.426823,3.676831,1.523918,0.418102,3.784933,1.451144,0.422042,3.830533,1.443147,0.423863,3.693310
62,0.620000,1.760020,-0.802904,-1.501167,1.520346,0.432055,3.755860,0.000547,1.609874,0.435606,3.795748,0.000000,1.575341,0.436286,3.675946,0.867201,1.523438,0.424330,3.784637,0.355510,1.450414,0.431208,3.830428,0.820621,1.442664,0.432847,3.692543,0.939846,2.666973,0.959998,4.757457,2.566431,0.968423,4.640463,2.624511,0.970557,4.735630,2.695253,0.972667,4.687418,,,,,,,1.605707,0.439844,3.795057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.575324,0.435910,3.676225,1.523197,0.426987,3.784293,1.450650,0.430777,3.830056,1.442528,0.432765,3.692743
63,0.630000,1.593244,-0.605646,-1.544546,1.520013,0.441102,3.754729,0.000701,1.609681,0.444709,3.794295,0.000000,1.574733,0.445064,3.674613,0.786578,1.523200,0.433459,3.783517,0.392962,1.450340,0.440518,3.829541,0.841601,1.442113,0.441761,3.691679,0.859826,2.666999,0.959975,4.757475,2.566448,0.968400,4.640596,2.624531,0.970506,4.735798,2.695267,0.972667,4.687460,2.582548,0.969632,4.725872,,,,1.604947,0.448913,3.794349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.575281,0.444594,3.674157,1.522766,0.435837,3.783746,1.450107,0.439971,3.829321,1.442012,0.441736,3.692230
64,0.640000,1.606921,-0.619212,-1.522370,1.519407,0.450008,3.754196,0.000679,1.609063,0.453640,3.793786,0.000000,1.574145,0.454009,3.674094,0.780319,1.522589,0.442359,3.782984,0.369724,1.449715,0.449379,3.828991,0.849487,1.441521,0.450652,3.691127,0.867828,2.666914,0.960017,4.757480,2.566378,0.968462,4.640406,2.624488,0.970564,4.735535,2.695227,0.972719,4.687330,2.582481,0.969689,4.725605,,,,1.604510,0.457876,3.793914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.574695,0.453546,3.673589,1.522175,0.444840,3.783146,1.449430,0.448862,3.828869,1.441461,0.450610,3.691650
65,0.650000,1.419492,-0.776712,-1.211892,1.518542,0.459459,3.754126,0.000632,1.608063,0.463702,3.793961,0.000000,1.573490,0.463487,3.674169,0.780319,1.521682,0.451923,3.782948,0.369724,1.448638,0.458707,3.828721,0.849487,1.440838,0.459477,3.690830,0.867828,2.666924,0.960018,4.757488,2.566388,0.968458,4.640417,2.624530,0.970546,4.735731,2.695189,0.972730,4.687323,,,,,,,1.603754,0.467034,3.793188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.573312,0.462969,3.674472,1.521596,0.453848,3.782618,1.448826,0.458016,3.828256,1.440888,0.459551,3.691149
66,0.660000,1.547828,-0.893339,-1.250628,1.517864,0.468141,3.754017,0.000905,1.607307,0.472229,3.794042,0.000000,1.572977,0.472309,3.674180,0.883108,1.520940,0.460538,3.782828,0.524881,1.447809,0.467272,3.828469,0.776455,1.440288,0.468358,3.690565,0.970638,2.666864,0.960028,4.757477,2.566414,0.968404,4.640612,2.624532,0.970557,4.735573,2.695275,0.972677,4.687477,2.582476,0.969689,4.725592,,,,1.603395,0.475912,3.792719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.572657,0.472006,3.674022,1.521206,0.461640,3.784353,1.447920,0.466848,3.827689,1.440354,0.468445,3.690607
67,0.670000,1.238031,-0.856830,-1.064242,1.517228,0.477646,3.753177,0.000633,1.606679,0.482245,3.793128,0.000000,1.572282,0.481558,3.673287,0.870333,1.520344,0.470211,3.782027,0.604697,1.447216,0.476955,3.827672,0.671377,1.439616,0.477264,3.689769,0.897610,2.666965,0.959999,4.757493,2.566363,0.968456,4.640387,2.624522,0.970532,4.735655,2.695302,0.972620,4.687704,2.582476,0.969668,4.725637,,,,1.602726,0.485092,3.792096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.572101,0.481078,3.673366,1.520079,0.471753,3.782257,1.447480,0.475896,3.826940,1.439784,0.477465,3.690084
68,0.680000,1.652765,-0.861370,-1.143730,1.517070,0.486121,3.752635,0.001063,1.606526,0.490305,3.792623,0.000000,1.572134,0.490535,3.672778,0.870333,1.520175,0.478471,3.781431,0.604697,1.447055,0.484985,3.827121,0.671377,1.439461,0.486306,3.689223,0.897610,2.666885,0.960045,4.757448,2.566404,0.968403,4.640591,2.624512,0.970551,4.735708,2.695276,0.972637,4.687536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.606721,0.490400,3.792893,1.572431,0.489538,3.671081,1.520026,0.479648,3.783226,1.447017,0.484691,3.826672,1.439219,0.486490,3.689468
69,0.690000,1.475690,-0.805478,-1.127021,1.516385,0.495369,3.752272,0.000748,1.605878,0.499705,3.792160,0.000000,1.571370,0.499554,3.672349,0.881022,1.519520,0.487810,3.781088,0.607695,1.446441,0.494442,3.826828,0.721438,1.438715,0.495333,3.688935,0.949509,2.666917,0.960041,4.757454,2.566372,0.968506,4.640310,2.624534,0.970550,4.735657,2.695188,0.972762,4.687138,2.582501,0.969621,4.725807,,,,1.601676,0.503149,3.790983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.571120,0.499150,3.672359,1.519725,0.489003,3.782087,1.446687,0.493743,3.825996,1.438613,0.495508,3.688944
70,0.700000,1.149497,-0.988705,-0.678367,1.515490,0.504553,3.751446,0.001055,1.604810,0.509815,3.791608,0.838535,1.570713,0.508701,3.671685,0.851285,1.518586,0.497186,3.780316,0.596619,1.445303,0.503516,3.825771,0.716312,1.438038,0.503547,3.687850,0.398899,2.666912,0.959990,4.757473,2.566372,0.968451,4.640350,2.624477,0.970573,4.735441,2.695208,0.972712,4.687233,2.582520,0.969700,4.725653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.604166,0.509847,3.791621,1.570572,0.508123,3.671703,1.519197,0.497947,3.781601,1.446034,0.502681,3.825536,1.437550,0.505296,3.686274
